id,text,user_id,sender_id,sender_name,sent_date,sentiment,word_count,created_at,updated_at,twitter_id
1079,Or they throw big parties -- like rent out stuff for big games etc.,10,444235437,Redhopeful,2017-01-25 01:13:58 +0000,1,14,2017-06-12 22:30:25.344969,2017-06-12 22:30:25.344969,8.24062722811789e+17
1080,Now the big blogs (Ie. Tons of page views) get so much more. In turn I know some of them pay some writer's a little to treat it like a ...,10,444235437,Redhopeful,2017-01-25 01:13:27 +0000,2,31,2017-06-12 22:30:25.349852,2017-06-12 22:30:25.349852,8.24062593337795e+17
1081,"Nope, not a full-time job! They pay a small stipend of a couple of hundred a month which I've used to mainly do this job. Had it pay for ...",10,444235437,Redhopeful,2017-01-25 01:11:48 +0000,0,30,2017-06-12 22:30:25.357645,2017-06-12 22:30:25.357645,8.24062179095745e+17
1082,"Sweet place. For sure! Might as well finish -- Isaac is in Mich, Jason Albert close to Tampa and Owen in Phx.",10,444235437,Redhopeful,2017-01-25 01:07:21 +0000,2,22,2017-06-12 22:30:25.364775,2017-06-12 22:30:25.364775,8.24061060051333e+17
1083,Yep,10,444235437,Redhopeful,2017-01-25 01:05:10 +0000,0,1,2017-06-12 22:30:25.369616,2017-06-12 22:30:25.369616,8.24060510417158e+17
1084,"Oh wait, Chris and Fernando are in NOLA but they rarely contribute so we haven't really formed relationships.",10,444235437,Redhopeful,2017-01-25 01:05:06 +0000,0,18,2017-06-12 22:30:25.37409,2017-06-12 22:30:25.37409,8.24060494659068e+17
1085,"Jamile is in Houston, I think. Nico in Phillipines. Brett in Kentucky.",10,444235437,Redhopeful,2017-01-25 01:04:30 +0000,0,12,2017-06-12 22:30:25.37803,2017-06-12 22:30:25.37803,8.24060341655114e+17
1086,Zach is in Baton Rouge. Jonny is in and out but more out since graduating from Tulane.,10,444235437,Redhopeful,2017-01-25 01:03:39 +0000,0,17,2017-06-12 22:30:25.382301,2017-06-12 22:30:25.382301,8.24060129511412e+17
1087,"I've only met Fish, Kevin and Zacb",10,444235437,Redhopeful,2017-01-25 00:57:39 +0000,0,7,2017-06-12 22:30:25.386364,2017-06-12 22:30:25.386364,8.24058618584646e+17
1088,Cool,10,444235437,Redhopeful,2017-01-25 00:57:03 +0000,1,1,2017-06-12 22:30:25.390375,2017-06-12 22:30:25.390375,8.24058468290228e+17
1089,Trying to figure a date to assemble as many of TBW group as I can,10,444235437,Redhopeful,2017-01-25 00:55:46 +0000,0,15,2017-06-12 22:30:25.394425,2017-06-12 22:30:25.394425,8.24058142401188e+17
1090,"Hey, been meaning to ask, do you ever make it down to New Orleans?",10,444235437,Redhopeful,2017-01-25 00:55:14 +0000,0,14,2017-06-12 22:30:25.398676,2017-06-12 22:30:25.398676,8.24058009060045e+17
1091,Thanks!,10,444235437,Redhopeful,2017-01-25 00:54:38 +0000,1,1,2017-06-12 22:30:25.40249,2017-06-12 22:30:25.40249,8.24057860887867e+17
1092,💯,10,444235437,Redhopeful,2017-01-24 23:53:46 +0000,0,1,2017-06-12 22:30:25.406423,2017-06-12 22:30:25.406423,8.24042542429852e+17
1093,Lemme know if anything works. Cooking dinner right now. But afterwards I can copy all of it and open perhaps another article for you.,10,444235437,Redhopeful,2017-01-24 23:51:48 +0000,0,24,2017-06-12 22:30:25.411536,2017-06-12 22:30:25.411536,8.24042044968628e+17
1094,Maybe restart your computer because it's a refresh issue?,10,444235437,Redhopeful,2017-01-24 23:51:08 +0000,0,9,2017-06-12 22:30:25.417641,2017-06-12 22:30:25.417641,8.24041879058715e+17
1095,Weird. I can see it -- all 684 words!!!,10,444235437,Redhopeful,2017-01-24 23:50:50 +0000,-1,9,2017-06-12 22:30:25.424328,2017-06-12 22:30:25.424328,8.2404180152284e+17
1096,Thanks,10,444235437,Redhopeful,2017-01-18 01:58:11 +0000,1,1,2017-06-12 22:30:25.429771,2017-06-12 22:30:25.429771,8.21537135052329e+17
1097,"I hear ya. Thanks, Travis!",10,444235437,Redhopeful,2017-01-17 01:14:15 +0000,1,5,2017-06-12 22:30:25.43369,2017-06-12 22:30:25.43369,8.21163694495269e+17
1098,👌,10,444235437,Redhopeful,2017-01-07 02:17:11 +0000,0,1,2017-06-12 22:30:25.43755,2017-06-12 22:30:25.43755,8.17555651031339e+17
1099,"Lol. I've wanted Millsap ever since it looked like he was on his way out of Utah. Yeah, I would totally think Holiday would have to be a ...",10,444235437,Redhopeful,2017-01-03 04:09:43 +0000,2,29,2017-06-12 22:30:25.44158,2017-06-12 22:30:25.44158,8.16134421812281e+17
1100,I say Jrue stays unless Pelicans go on another massive losing streak.,10,444235437,Redhopeful,2017-01-03 04:03:49 +0000,-1,12,2017-06-12 22:30:25.445373,2017-06-12 22:30:25.445373,8.16132935862649e+17
1101,Think those might be two good guesses though Demps likes to stick with his core guys to the bitter end.,10,444235437,Redhopeful,2017-01-03 04:03:35 +0000,1,20,2017-06-12 22:30:25.449404,2017-06-12 22:30:25.449404,8.16132876056007e+17
1102,"I mean, you moved all the way to Illinois! :)",10,444235437,Redhopeful,2017-01-03 04:02:07 +0000,0,10,2017-06-12 22:30:25.453407,2017-06-12 22:30:25.453407,8.161325071377e+17
1103,Let's see how long it takes before the team scares you off!,10,444235437,Redhopeful,2017-01-03 04:01:43 +0000,-1,12,2017-06-12 22:30:25.457304,2017-06-12 22:30:25.457304,8.16132408470868e+17
1104,Thanks Travis and Happy New Year!,10,444235437,Redhopeful,2017-01-03 04:00:35 +0000,2,6,2017-06-12 22:30:25.461264,2017-06-12 22:30:25.461264,8.16132120506728e+17
1105,👍,10,444235437,Redhopeful,2016-12-22 04:53:38 +0000,0,1,2017-06-12 22:30:25.465578,2017-06-12 22:30:25.465578,8.11796819776831e+17
1106,Thanks Travis,10,444235437,Redhopeful,2016-12-15 02:20:03 +0000,1,2,2017-06-12 22:30:25.470319,2017-06-12 22:30:25.470319,8.09221453870723e+17
1107,Yep. I remember (I think) Reggie getting his first good chance with Nellie out in GSW.,10,444235437,Redhopeful,2016-12-12 05:21:21 +0000,1,16,2017-06-12 22:30:25.475246,2017-06-12 22:30:25.475246,8.08179914935566e+17
1108,Oh yeah?,10,444235437,Redhopeful,2016-12-12 05:19:36 +0000,0,2,2017-06-12 22:30:25.479232,2017-06-12 22:30:25.479232,8.08179472709157e+17
1109,Another overtime special for you!,10,444235437,Redhopeful,2016-12-12 05:19:21 +0000,1,5,2017-06-12 22:30:25.48311,2017-06-12 22:30:25.48311,8.08179411002524e+17
1110,Nod,10,444235437,Redhopeful,2016-12-12 05:19:14 +0000,0,1,2017-06-12 22:30:25.487421,2017-06-12 22:30:25.487421,8.08179382904832e+17
1111,"Yeah, his shot was WAY off.",10,444235437,Redhopeful,2016-12-09 04:31:56 +0000,0,6,2017-06-12 22:30:25.492552,2017-06-12 22:30:25.492552,8.07080312845062e+17
1112,I LOVE him TOO!,10,444235437,Redhopeful,2016-12-09 04:30:33 +0000,1,4,2017-06-12 22:30:25.496721,2017-06-12 22:30:25.496721,8.07079965271454e+17
1113,"Nice. Thank you, Travis!",10,444235437,Redhopeful,2016-12-09 04:29:31 +0000,2,4,2017-06-12 22:30:25.501244,2017-06-12 22:30:25.501244,8.07079704910041e+17
1114,Cool but ya don't have to hurry!,10,444235437,Redhopeful,2016-12-09 04:21:32 +0000,1,7,2017-06-12 22:30:25.512093,2017-06-12 22:30:25.512093,8.07077697499386e+17
1115,"Hey man, I'm back on my twitter account for the night so let me know here when you're finished.",10,444235437,Redhopeful,2016-12-09 04:20:49 +0000,0,19,2017-06-12 22:30:25.516759,2017-06-12 22:30:25.516759,8.07077516930327e+17
1116,"Anyways, that's cool. I think I'll let loss a little bit later on",10,271676592,thebirdwrites,2016-12-09 03:28:47 +0000,1,13,2017-06-12 22:30:25.520984,2017-06-12 22:30:25.520984,8.07064424028709e+17
1117,But a loss like tonight calls for kicking some things over to mimic the pain of the loss for fans.,10,271676592,thebirdwrites,2016-12-09 03:28:28 +0000,0,20,2017-06-12 22:30:25.52531,2017-06-12 22:30:25.52531,8.0706434430763e+17
1118,"Haha, I'm not angry in the least either!",10,271676592,thebirdwrites,2016-12-09 03:27:59 +0000,-1,8,2017-06-12 22:30:25.530254,2017-06-12 22:30:25.530254,8.07064221641036e+17
1119,"If you wanna vent in the recap instead of making it a traditional recap, by all means go right on ahead. -Oleh",10,271676592,thebirdwrites,2016-12-09 03:26:31 +0000,0,22,2017-06-12 22:30:25.534236,2017-06-12 22:30:25.534236,8.07063851875373e+17
1120,"Anyway, lemme get your article up!",10,444235437,Redhopeful,2016-12-06 05:18:13 +0000,0,6,2017-06-12 22:30:25.538258,2017-06-12 22:30:25.538258,8.0600479832356e+17
1121,"2nd to 3rd string PG, sure.",10,444235437,Redhopeful,2016-12-06 05:17:48 +0000,0,6,2017-06-12 22:30:25.542694,2017-06-12 22:30:25.542694,8.06004695844213e+17
1122,Pelicans have too many 1-trait types.,10,444235437,Redhopeful,2016-12-06 05:17:33 +0000,0,6,2017-06-12 22:30:25.547307,2017-06-12 22:30:25.547307,8.06004631428076e+17
1123,I'm not either.,10,444235437,Redhopeful,2016-12-06 05:17:19 +0000,0,3,2017-06-12 22:30:25.551636,2017-06-12 22:30:25.551636,8.06004570405171e+17
1124,Need to watch a ball go through a hoop to find my love for basketball again. :),10,444235437,Redhopeful,2016-12-06 05:17:03 +0000,1,17,2017-06-12 22:30:25.556095,2017-06-12 22:30:25.556095,8.06004503367582e+17
1125,Yep. I've got it on.,10,444235437,Redhopeful,2016-12-06 05:16:47 +0000,0,5,2017-06-12 22:30:25.561006,2017-06-12 22:30:25.561006,8.06004436292211e+17
1126,It's not nearly enough.,10,444235437,Redhopeful,2016-12-06 05:16:31 +0000,0,4,2017-06-12 22:30:25.567525,2017-06-12 22:30:25.567525,8.06004371792298e+17
1127,"Seems like our biggest hustle, read a play correctly type is Tim Frazier. Timmy seems to come up with an improbable steal or two every game.",10,444235437,Redhopeful,2016-12-06 05:16:24 +0000,2,26,2017-06-12 22:30:25.571873,2017-06-12 22:30:25.571873,8.06004339450008e+17
1128,"Agreed. Have wanted a bruising, all out hustle type next to AD for the longest. Anyone. From Faried to even an unproven like Jarnell Stokes.",10,444235437,Redhopeful,2016-12-06 05:15:17 +0000,2,25,2017-06-12 22:30:25.57651,2017-06-12 22:30:25.57651,8.06004059400507e+17
1129,Does it have a happy ending? :),10,444235437,Redhopeful,2016-12-06 05:12:27 +0000,1,7,2017-06-12 22:30:25.580993,2017-06-12 22:30:25.580993,8.0600334664568e+17
1130,Awesome! Thank you my good man. I'll get it up this evening.,10,444235437,Redhopeful,2016-12-03 19:32:08 +0000,3,12,2017-06-12 22:30:25.585549,2017-06-12 22:30:25.585549,8.0513252968677e+17
1131,No worries. I found it.,10,444235437,Redhopeful,2016-11-30 15:33:14 +0000,-1,5,2017-06-12 22:30:25.589665,2017-06-12 22:30:25.589665,8.03985246450553e+17
1132,Trying to find it so I can listen to it for myself.,10,444235437,Redhopeful,2016-11-30 05:43:58 +0000,0,12,2017-06-12 22:30:25.594531,2017-06-12 22:30:25.594531,8.03836952046895e+17
1133,"Travis, at what point of the broadcast did FSNO report Evans would return Friday?",10,444235437,Redhopeful,2016-11-30 05:43:41 +0000,0,14,2017-06-12 22:30:25.599014,2017-06-12 22:30:25.599014,8.03836878386504e+17
1134,I forgot to get my flu shot!,10,444235437,Redhopeful,2016-11-30 04:41:39 +0000,0,7,2017-06-12 22:30:25.603619,2017-06-12 22:30:25.603619,8.03821268520894e+17
1135,"Yeah, I was at the game but left at halftime cause I'm coming down hard with something. :(",10,444235437,Redhopeful,2016-11-30 04:33:22 +0000,0,18,2017-06-12 22:30:25.608988,2017-06-12 22:30:25.608988,8.03819185159754e+17
1136,Worth a look once video is posted alongside the play-by-play data,10,444235437,Redhopeful,2016-11-30 04:32:50 +0000,0,11,2017-06-12 22:30:25.625775,2017-06-12 22:30:25.625775,8.03819051755721e+17
1137,I watched a little more than half but I don't recall the play you speak of,10,444235437,Redhopeful,2016-11-30 04:32:05 +0000,1,16,2017-06-12 22:30:25.631043,2017-06-12 22:30:25.631043,8.03818861770539e+17
1138,"Sweet, thanks Travis.",10,444235437,Redhopeful,2016-11-30 04:30:02 +0000,2,3,2017-06-12 22:30:25.635967,2017-06-12 22:30:25.635967,8.03818343832678e+17
1139,👍,10,444235437,Redhopeful,2016-11-20 04:04:21 +0000,0,1,2017-06-12 22:30:25.64113,2017-06-12 22:30:25.64113,8.0018800346964e+17
1140,"Haha, no worries.",10,444235437,Redhopeful,2016-11-20 01:37:56 +0000,-1,3,2017-06-12 22:30:25.646704,2017-06-12 22:30:25.646704,8.0015115873622e+17
1141,Absolutely and don't sweat it. Turn it in whenever you can so watch the whole thing if you'd like!,10,444235437,Redhopeful,2016-11-20 01:06:34 +0000,1,19,2017-06-12 22:30:25.652153,2017-06-12 22:30:25.652153,8.00143262069703e+17
1142,"Up to you Travis. If you're really tied up, I could write it.",10,444235437,Redhopeful,2016-11-20 00:30:17 +0000,0,13,2017-06-12 22:30:25.658155,2017-06-12 22:30:25.658155,8.00134133028704e+17
1143,"If you do continue to experience the problem, we recommend you clear the cache on the browser or attempt another one to see if the ...",10,1623433056,NBALPSupport,2016-11-14 21:38:29 +0000,0,26,2017-06-12 22:30:25.663241,2017-06-12 22:30:25.663241,7.98278958856962e+17
1144,"We have activated your account to enable the use of tablets, mobile devices, and other connected devices. If you have any concerns or ...",10,1623433056,NBALPSupport,2016-11-14 21:35:52 +0000,0,24,2017-06-12 22:30:25.668094,2017-06-12 22:30:25.668094,7.98278299222938e+17
1145,"Hello Travis, we apologize for the misunderstanding. What browser are you trying to access the games on? Have you attempted another browser?",10,1623433056,NBALPSupport,2016-11-14 19:22:51 +0000,0,22,2017-06-12 22:30:25.67269,2017-06-12 22:30:25.67269,7.98244824738623e+17
1146,"We can go ahead and manually activate your account. All we'll need is a proof of purchase, so a picture, PDF, or screenshot of your cable...",10,1623433056,NBALPSupport,2016-11-14 19:02:28 +0000,1,26,2017-06-12 22:30:25.677397,2017-06-12 22:30:25.677397,7.98239695285158e+17
1147,We apologize for the inconvenience. What is your account email?,10,1623433056,NBALPSupport,2016-11-14 16:00:09 +0000,0,10,2017-06-12 22:30:25.684491,2017-06-12 22:30:25.684491,7.98193815215452e+17
1148,Truth!,10,444235437,Redhopeful,2016-11-03 03:57:57 +0000,0,1,2017-06-12 22:30:25.690634,2017-06-12 22:30:25.690634,7.94025800202732e+17
1149,All i remember is her chain smoking EVERYWHERE,10,444235437,Redhopeful,2016-11-03 03:57:06 +0000,0,8,2017-06-12 22:30:25.695976,2017-06-12 22:30:25.695976,7.94025583802012e+17
1150,"Yeah, she was certifiable.",10,444235437,Redhopeful,2016-11-03 03:56:48 +0000,0,4,2017-06-12 22:30:25.702389,2017-06-12 22:30:25.702389,7.94025511164912e+17
1151,I only had love for her dog.,10,444235437,Redhopeful,2016-11-03 03:56:32 +0000,1,7,2017-06-12 22:30:25.709569,2017-06-12 22:30:25.709569,7.94025442760098e+17
1152,Yep. Became a fan in the mid-80's.,10,444235437,Redhopeful,2016-11-03 03:55:19 +0000,0,7,2017-06-12 22:30:25.714183,2017-06-12 22:30:25.714183,7.9402513586278e+17
1153,I'm afraid to admit it... grew up a Cinti Reds fan! LMAO,10,444235437,Redhopeful,2016-11-03 03:53:34 +0000,-1,12,2017-06-12 22:30:25.718962,2017-06-12 22:30:25.718962,7.94024696069046e+17
1154,"Thank you Travis! (Btw, are you a Cubs fan?)",10,444235437,Redhopeful,2016-11-03 03:50:38 +0000,1,9,2017-06-12 22:30:25.723775,2017-06-12 22:30:25.723775,7.94023957376602e+17
1155,I legitimately got a headache and I never yelled once.,10,444235437,Redhopeful,2016-11-03 03:43:26 +0000,-1,10,2017-06-12 22:30:25.728148,2017-06-12 22:30:25.728148,7.94022144350949e+17
1156,You're a trooper!,10,444235437,Redhopeful,2016-11-03 03:41:51 +0000,0,3,2017-06-12 22:30:25.732634,2017-06-12 22:30:25.732634,7.94021748169544e+17
1157,👍,10,444235437,Redhopeful,2016-11-03 00:18:54 +0000,0,1,2017-06-12 22:30:25.73672,2017-06-12 22:30:25.73672,7.93970675396579e+17
1158,Okay. But if it gets too rough let me know asap and I may still be able get another guy instead of me to cover the recap.,10,444235437,Redhopeful,2016-11-03 00:17:56 +0000,1,27,2017-06-12 22:30:25.740838,2017-06-12 22:30:25.740838,7.93970429031432e+17
1159,Just got to your message. Let me know how it goes!,10,444235437,Redhopeful,2016-11-03 00:14:05 +0000,0,11,2017-06-12 22:30:25.745063,2017-06-12 22:30:25.745063,7.93969463209013e+17
1160,👍,10,444235437,Redhopeful,2016-11-02 03:42:16 +0000,0,1,2017-06-12 22:30:25.749463,2017-06-12 22:30:25.749463,7.9365946383618e+17
1161,Imagine you've run out of items/plays/players to butcher by now. :),10,444235437,Redhopeful,2016-11-02 03:37:07 +0000,0,11,2017-06-12 22:30:25.754784,2017-06-12 22:30:25.754784,7.93658167917851e+17
1162,Cool.,10,444235437,Redhopeful,2016-11-02 03:36:36 +0000,1,1,2017-06-12 22:30:25.759373,2017-06-12 22:30:25.759373,7.93658039219818e+17
1163,Sweet. I'll glance through it now and post it very shortly.,10,444235437,Redhopeful,2016-10-19 03:03:16 +0000,1,11,2017-06-12 22:30:25.763327,2017-06-12 22:30:25.763327,7.8857621897925e+17
1164,"Good deal, Travis. Thank you.",10,444235437,Redhopeful,2016-10-18 23:24:42 +0000,2,5,2017-06-12 22:30:25.767335,2017-06-12 22:30:25.767335,7.88521216717959e+17
1165,"Since I didn't see the .edu account per se, I disabled access to all public viewers and am hoping that eliminates it. Let me know.",10,444235437,Redhopeful,2016-10-15 14:18:52 +0000,1,25,2017-06-12 22:30:25.792873,2017-06-12 22:30:25.792873,7.87296687802941e+17
1166, https://t.co/hsDabtmHEi,10,444235437,Redhopeful,2016-10-15 14:15:03 +0000,0,1,2017-06-12 22:30:25.798767,2017-06-12 22:30:25.798767,7.87295727567462e+17
1167,"Hmm, I only see your gmail account listed...",10,444235437,Redhopeful,2016-10-15 14:14:21 +0000,0,8,2017-06-12 22:30:25.803438,2017-06-12 22:30:25.803438,7.8729555178419e+17
1168,Visiting my folks and yesterday was full-blown demolition of a bathroom (so no internet fun),10,444235437,Redhopeful,2016-10-15 14:10:14 +0000,1,15,2017-06-12 22:30:25.808026,2017-06-12 22:30:25.808026,7.87294516965433e+17
1169,Looking into this now.,10,444235437,Redhopeful,2016-10-15 14:09:35 +0000,0,4,2017-06-12 22:30:25.812541,2017-06-12 22:30:25.812541,7.87294352510972e+17
1170,Hope you have a good time in Chicago.,10,444235437,Redhopeful,2016-10-09 15:38:41 +0000,2,8,2017-06-12 22:30:25.817057,2017-06-12 22:30:25.817057,7.8514244935832e+17
1171,Great stuff Travis! Only thing is a short intro filled with standard details is a good idea if we're only posting one recap for the game....,10,444235437,Redhopeful,2016-10-09 15:38:23 +0000,2,26,2017-06-12 22:30:25.821977,2017-06-12 22:30:25.821977,7.85142371432313e+17
1172,I'm sure I will!,10,444235437,Redhopeful,2016-10-09 14:50:26 +0000,0,4,2017-06-12 22:30:25.826417,2017-06-12 22:30:25.826417,7.85130305174647e+17
1173,"Yeah, I'll go through it",10,444235437,Redhopeful,2016-10-09 14:49:55 +0000,0,5,2017-06-12 22:30:25.831032,2017-06-12 22:30:25.831032,7.85130174798979e+17
1174,You're good. I'll take it from here and post it in a minute (finishing breakfast as I type this),10,444235437,Redhopeful,2016-10-09 14:48:54 +0000,1,19,2017-06-12 22:30:25.836242,2017-06-12 22:30:25.836242,7.85129921618207e+17
1175,Calculate them myself.,10,444235437,Redhopeful,2016-10-09 12:58:45 +0000,0,3,2017-06-12 22:30:25.842681,2017-06-12 22:30:25.842681,7.85102201022657e+17
1176,Lol. Defense is as bad as expected,10,444235437,Redhopeful,2016-10-09 11:43:57 +0000,-1,7,2017-06-12 22:30:25.84736,2017-06-12 22:30:25.84736,7.85083377091088e+17
1177,"Hey hey, good to see you awake. :)",10,444235437,Redhopeful,2016-10-09 11:38:41 +0000,1,8,2017-06-12 22:30:25.851833,2017-06-12 22:30:25.851833,7.85082050818617e+17
1178,I had picked the Bucks to finish really poorly once that injury hit.,10,444235437,Redhopeful,2016-10-04 23:20:11 +0000,-1,13,2017-06-12 22:30:25.858654,2017-06-12 22:30:25.858654,7.83446649838277e+17
1179,I know. I watched parts of last night's game too,10,444235437,Redhopeful,2016-10-04 23:19:30 +0000,0,10,2017-06-12 22:30:25.865977,2017-06-12 22:30:25.865977,7.83446476349256e+17
1180,Don't say that... Yet,10,444235437,Redhopeful,2016-10-04 23:19:10 +0000,0,4,2017-06-12 22:30:25.876431,2017-06-12 22:30:25.876431,7.83446391016137e+17
1181,"Now, towards the end of last year, I was posting them quicker because let's face it, I didn't need to wait to view the game before ...",10,444235437,Redhopeful,2016-10-04 23:18:03 +0000,0,27,2017-06-12 22:30:25.886921,2017-06-12 22:30:25.886921,7.83446113646891e+17
1182,Anytime is good. I personally get mine up 1-2 hrs after the finish.,10,444235437,Redhopeful,2016-10-04 23:17:08 +0000,1,13,2017-06-12 22:30:25.895911,2017-06-12 22:30:25.895911,7.83445881005584e+17
1183,Breakfast and basketball!,10,444235437,Redhopeful,2016-10-04 23:14:10 +0000,0,3,2017-06-12 22:30:25.90684,2017-06-12 22:30:25.90684,7.8344513647045e+17
1184,"If you'd like Travis, that'd be great practice. (Haven't even checked yet, what time is the game?)",10,444235437,Redhopeful,2016-10-04 23:10:13 +0000,2,17,2017-06-12 22:30:25.916177,2017-06-12 22:30:25.916177,7.83444139832553e+17
1185,"You can start stories at any time and let them sit and marinate in the editor for as long as you like, but once you're finished, you can ...",10,444235437,Redhopeful,2016-10-04 18:37:39 +0000,1,29,2017-06-12 22:30:25.92445,2017-06-12 22:30:25.92445,7.83375547929723e+17
1186,"Either way, go ahead and do that and then select 'create new beta story'",10,444235437,Redhopeful,2016-10-04 18:36:38 +0000,1,14,2017-06-12 22:30:25.930564,2017-06-12 22:30:25.930564,7.83375291049574e+17
1187,"Ahh, sorry for the misunderstanding. Have you made it to the editor screen yet? (Logged into The Bird Writes and clicked the gear symbol ...",10,444235437,Redhopeful,2016-10-04 18:35:56 +0000,-1,25,2017-06-12 22:30:25.936313,2017-06-12 22:30:25.936313,7.83375117137031e+17
1188,"If you have any other questions, please don't hesitate to ask!",10,444235437,Redhopeful,2016-10-04 01:08:59 +0000,0,11,2017-06-12 22:30:25.942101,2017-06-12 22:30:25.942101,7.83111639595901e+17
1189,"Travis, have a look through some of our game recaps from last season for pointers here --&gt; https://t.co/J8ma2Yrl1B",10,444235437,Redhopeful,2016-10-04 01:08:49 +0000,0,18,2017-06-12 22:30:25.947279,2017-06-12 22:30:25.947279,7.83111600551162e+17
1190,Cool I'll email it to you when I get home late tonight,10,267822729,kevo408,2016-07-29 22:43:24 +0000,1,12,2017-06-12 22:30:25.952598,2017-06-12 22:30:25.952598,7.591574031411e+17
1191,hey man- got a copy of the Stampede story for you (2nd draft; ain't done yet). What's your email?,10,267822729,kevo408,2016-07-29 21:36:10 +0000,0,19,2017-06-12 22:30:25.958198,2017-06-12 22:30:25.958198,7.59140484904124e+17
1192,What's the story with that podcast?,10,347520380,BrettHansen9,2016-05-20 02:02:05 +0000,0,6,2017-06-12 22:30:25.964866,2017-06-12 22:30:25.964866,7.33477866420113e+17
1193,Awesome! Much appreciated Travis. Thanks a ton,10,267822729,kevo408,2016-05-17 21:46:58 +0000,2,7,2017-06-12 22:30:25.970557,2017-06-12 22:30:25.970557,7.32688887550632e+17
1194,Does like 1:30pm Central work for you?,10,267822729,kevo408,2016-05-17 21:14:46 +0000,1,7,2017-06-12 22:30:25.976182,2017-06-12 22:30:25.976182,7.3268078410915e+17
1195,"Awesome thanks man sounds good. I'll give ya a shout on Thursday. I'm 408-781-1922, so you know who's hitting you up",10,267822729,kevo408,2016-05-17 20:52:50 +0000,3,21,2017-06-12 22:30:25.981138,2017-06-12 22:30:25.981138,7.32675264275091e+17
1196,"hey what's up Travis, hope you're doing well. I'm not much of a storyteller, but I'm working on a story on the Idaho Stampede -- kind of ...",10,267822729,kevo408,2016-05-17 20:30:49 +0000,3,28,2017-06-12 22:30:25.985889,2017-06-12 22:30:25.985889,7.32669724178293e+17
1197,"Loving your #contentmarketing Tweets, Travis. Have you seen our new tool to drive leads to content? http://t.co/tN4BwZtj0P",10,182883311,TheTreyRobinson,2015-06-20 04:18:40 +0000,0,17,2017-06-12 22:30:25.990598,2017-06-12 22:30:25.990598,6.12112303987687e+17
1198,Thanks For The Follow!  Check me out on Instagram http://t.co/L0B5BEyK9x @eatingNOLA NOLA Foodie 4 Life 👊,10,2794893153,eatingnola,2015-06-05 21:45:16 +0000,1,16,2017-06-12 22:30:25.995215,2017-06-12 22:30:25.995215,6.06939870335017e+17
1199,Head over to http://t.co/8j8MAugpmx and register to be kept up to date with all our latest auctions! IG: @sneakercircus,10,2821618391,sneakercircus,2015-03-06 20:58:55 +0000,0,19,2017-06-12 22:30:26.000209,2017-06-12 22:30:26.000209,5.73950912252756e+17
1200,Blogger? Website Owner? Business Owner/Manager? Give Yourself A Gift This New Year! : http://t.co/6bt72QgQgt,10,858475921,SocialinMemphis,2015-02-05 23:27:29 +0000,0,14,2017-06-12 22:30:26.005013,2017-06-12 22:30:26.005013,5.63479051135119e+17
1201,https://t.co/gSlMmvOiWE,11,3048240974,AgentFlight,2017-05-31 00:30:36 +0000,0,1,2017-06-13 00:45:22.360285,2017-06-13 00:45:22.360285,8.69712683217629e+17
1202,https://t.co/9mRDqiiQcq,11,3048240974,AgentFlight,2017-04-13 18:18:16 +0000,0,1,2017-06-13 00:45:22.364959,2017-06-13 00:45:22.364959,8.52586750107148e+17
1203,You're not on twitter often,11,251830251,muvertheresa,2017-03-01 23:14:40 +0000,0,5,2017-06-13 00:45:22.368993,2017-06-13 00:45:22.368993,8.37078664617542e+17
1204, https://t.co/xDIXq6uATA,11,251830251,muvertheresa,2017-03-01 18:37:46 +0000,0,1,2017-06-13 00:45:22.3729,2017-06-13 00:45:22.3729,8.37008980895465e+17
1205,What in correlation,11,251830251,muvertheresa,2017-03-01 17:59:48 +0000,0,3,2017-06-13 00:45:22.376936,2017-06-13 00:45:22.376936,8.36999426048737e+17
1206,Lmao shut up,11,251830251,muvertheresa,2017-03-01 17:59:34 +0000,0,3,2017-06-13 00:45:22.380691,2017-06-13 00:45:22.380691,8.36999365554225e+17
1207,"Lol look, I don't have time for your smart mouth",11,251830251,muvertheresa,2017-03-01 17:54:35 +0000,2,10,2017-06-13 00:45:22.384933,2017-06-13 00:45:22.384933,8.36998112409498e+17
1208,https://t.co/PTP7k9ku0J,11,3048240974,AgentFlight,2017-02-27 14:50:30 +0000,0,1,2017-06-13 00:45:22.391524,2017-06-13 00:45:22.391524,8.36227012373144e+17
1209,"It's chill, how's playing D1 bball",11,1004935938,jtkating,2017-02-22 19:17:53 +0000,1,6,2017-06-13 00:45:22.395881,2017-06-13 00:45:22.395881,8.34482360066462e+17
1210,Anything funny I should say haha,11,1004935938,jtkating,2017-02-22 05:09:46 +0000,1,6,2017-06-13 00:45:22.399955,2017-06-13 00:45:22.399955,8.3426892571836e+17
1211,I'm going to heckle finke,11,1004935938,jtkating,2017-02-22 05:06:03 +0000,0,5,2017-06-13 00:45:22.404022,2017-06-13 00:45:22.404022,8.34267988681437e+17
1212,"Damn bro, I was going to Come to the game and sit behind the bench lmao",11,1004935938,jtkating,2017-02-22 05:05:18 +0000,0,16,2017-06-13 00:45:22.408112,2017-06-13 00:45:22.408112,8.34267800847938e+17
1213,Are you coming to Nebraska this Sunday,11,1004935938,jtkating,2017-02-22 05:04:27 +0000,0,7,2017-06-13 00:45:22.413068,2017-06-13 00:45:22.413068,8.34267586208662e+17
